Order ID,Order Date,Month,Customer ID,Region,Channel,Category,Product,Quantity,Unit Price,Unit Cost,Discount,Revenue,Cost,Profit,Rating,Returned
ORD-00420,2025-04-02,2025-04,CUS-0004,North West,Store,Electronics,Smart Watch,3,160.69,92,0,482.07,276,206.07,3.8,No
ORD-00531,2025-04-03,2025-04,CUS-0378,North West,Marketplace,Books,Business Intelligence Guide,1,35.06,12,0.1,31.55,12,19.55,4.6,Yes
ORD-01638,2025-04-04,2025-04,CUS-0030,North East,Store,Sports,Fitness Tracker,3,54.36,27,0.05,154.93,81,73.93,4.9,No
ORD-01473,2025-04-04,2025-04,CUS-0003,Midlands,Marketplace,Beauty,Skin Care Set,3,43.83,18,0,131.49,54,77.49,4.7,No
ORD-00340,2025-04-04,2025-04,CUS-0145,South East,Marketplace,Electronics,Wireless Headphones,5,87.38,48,0,436.9,240,196.9,3.2,No
ORD-00398,2025-04-05,2025-04,CUS-0140,South West,Online,Beauty,Skin Care Set,2,43.8,18,0,87.6,36,51.6,5,No
ORD-01089,2025-04-05,2025-04,CUS-0533,Midlands,Store,Sports,Running Shoes,1,80.85,38,0,80.85,38,42.85,4.8,No
ORD-00497,2025-04-05,2025-04,CUS-0200,Scotland,Marketplace,Electronics,Bluetooth Speaker,4,65.84,34,0.2,210.69,136,74.69,3.5,No
ORD-00276,2025-04-05,2025-04,CUS-0061,North West,Marketplace,Sports,Fitness Tracker,1,54.71,27,0.15,46.5,27,19.5,4.4,No
ORD-01009,2025-04-06,2025-04,CUS-0577,London,Online,Fashion,Backpack,1,47.51,21,0.2,38.01,21,17.01,4.7,No
ORD-00617,2025-04-06,2025-04,CUS-0369,South East,Online,Sports,Running Shoes,4,81.37,38,0.2,260.38,152,108.38,3.7,No
ORD-01392,2025-04-06,2025-04,CUS-0483,Midlands,Store,Electronics,Wireless Headphones,4,91.55,48,0.1,329.58,192,137.58,3.4,No
ORD-00099,2025-04-06,2025-04,CUS-0190,South East,Store,Beauty,Hair Dryer,2,57.3,29,0,114.6,58,56.6,3.3,No
ORD-00273,2025-04-07,2025-04,CUS-0265,Wales,Store,Electronics,Wireless Headphones,3,91.99,48,0.1,248.37,144,104.37,5,No
ORD-00212,2025-04-08,2025-04,CUS-0435,South West,Online,Home,Air Fryer,5,114.56,69,0.15,486.88,345,141.88,5,No
ORD-01416,2025-04-08,2025-04,CUS-0018,Wales,Marketplace,Books,Business Intelligence Guide,4,35.52,12,0,142.08,48,94.08,4.2,No
ORD-00731,2025-04-10,2025-04,CUS-0084,North West,Store,Fashion,Winter Jacket,3,98.74,46,0.05,281.41,138,143.41,4.3,No
ORD-00465,2025-04-10,2025-04,CUS-0106,Wales,Online,Sports,Running Shoes,3,82.63,38,0.1,223.1,114,109.1,4.5,No
ORD-00439,2025-04-12,2025-04,CUS-0219,North West,Store,Fashion,Classic Trainers,2,71.02,32,0,142.04,64,78.04,4.7,No
ORD-01255,2025-04-12,2025-04,CUS-0610,Wales,Store,Electronics,Smart Watch,3,165.09,92,0.2,396.22,276,120.22,4,No
ORD-00204,2025-04-12,2025-04,CUS-0502,South East,Marketplace,Home,Air Fryer,1,117.84,69,0.15,100.16,69,31.16,4.9,No
ORD-00915,2025-04-12,2025-04,CUS-0604,South East,Store,Fashion,Winter Jacket,1,95.36,46,0,95.36,46,49.36,4.8,No
ORD-01441,2025-04-13,2025-04,CUS-0044,Midlands,Online,Electronics,Bluetooth Speaker,1,62,34,0.1,55.8,34,21.8,3.3,No
ORD-01411,2025-04-13,2025-04,CUS-0195,North East,Online,Beauty,Skin Care Set,4,45.34,18,0,181.36,72,109.36,3.8,No
ORD-01184,2025-04-13,2025-04,CUS-0511,North East,Online,Fashion,Backpack,4,49.85,21,0,199.4,84,115.4,3.9,No
ORD-01488,2025-04-14,2025-04,CUS-0468,Midlands,Online,Books,Data Analytics Handbook,1,41.83,14,0.15,35.56,14,21.56,5,No
ORD-00280,2025-04-14,2025-04,CUS-0038,South East,Marketplace,Fashion,Backpack,3,49.18,21,0.05,140.16,63,77.16,5,No
ORD-00209,2025-04-15,2025-04,CUS-0267,Midlands,Store,Books,Data Analytics Handbook,4,39.09,14,0,156.36,56,100.36,5,No
ORD-00310,2025-04-15,2025-04,CUS-0245,South East,Store,Fashion,Winter Jacket,5,94.81,46,0.2,379.24,230,149.24,3.2,No
ORD-01111,2025-04-15,2025-04,CUS-0487,North West,Store,Sports,Running Shoes,5,79.89,38,0,399.45,190,209.45,3.9,No
ORD-00157,2025-04-15,2025-04,CUS-0161,South West,Online,Electronics,Wireless Headphones,3,94.48,48,0,283.44,144,139.44,4.3,No
ORD-01723,2025-04-16,2025-04,CUS-0480,Scotland,Online,Beauty,Skin Care Set,3,46.53,18,0.15,118.65,54,64.65,4.9,No
ORD-00070,2025-04-16,2025-04,CUS-0534,North West,Marketplace,Beauty,Hair Dryer,3,58.58,29,0,175.74,87,88.74,3.7,No
ORD-00742,2025-04-16,2025-04,CUS-0584,Midlands,Online,Sports,Yoga Mat,1,31.38,12,0,31.38,12,19.38,3.7,No
ORD-00159,2025-04-17,2025-04,CUS-0106,Wales,Online,Home,Coffee Maker,5,76.25,41,0.15,324.06,205,119.06,4.6,No
ORD-01063,2025-04-17,2025-04,CUS-0363,Wales,Marketplace,Fashion,Winter Jacket,3,92,46,0.1,248.4,138,110.4,4.6,No
ORD-01634,2025-04-18,2025-04,CUS-0332,Wales,Marketplace,Home,Desk Lamp,4,36.06,17,0.05,137.03,68,69.03,4.9,No
ORD-01445,2025-04-18,2025-04,CUS-0324,North East,Marketplace,Electronics,Wireless Headphones,5,88.86,48,0,444.3,240,204.3,4.1,No
ORD-00692,2025-04-18,2025-04,CUS-0112,South West,Online,Electronics,Bluetooth Speaker,2,66.12,34,0,132.24,68,64.24,3.3,No
ORD-00590,2025-04-19,2025-04,CUS-0388,Scotland,Store,Electronics,Smart Watch,3,167.74,92,0.05,478.06,276,202.06,4.9,No
ORD-00475,2025-04-20,2025-04,CUS-0568,South East,Marketplace,Electronics,Smart Watch,2,163.37,92,0,326.74,184,142.74,3.6,No
ORD-01099,2025-04-20,2025-04,CUS-0490,North East,Online,Home,Desk Lamp,3,33.74,17,0.15,86.04,51,35.04,4,No
ORD-01676,2025-04-20,2025-04,CUS-0198,South West,Store,Electronics,Wireless Headphones,2,87.71,48,0.05,166.65,96,70.65,3.3,No
ORD-00756,2025-04-21,2025-04,CUS-0228,Wales,Online,Home,Desk Lamp,5,34.35,17,0.2,137.4,85,52.4,3.6,No
ORD-01675,2025-04-22,2025-04,CUS-0443,Midlands,Store,Home,Desk Lamp,4,34.53,17,0,138.12,68,70.12,3.2,No
ORD-01018,2025-04-22,2025-04,CUS-0604,South West,Store,Sports,Running Shoes,2,83.06,38,0.1,149.51,76,73.51,4.6,No
ORD-00317,2025-04-22,2025-04,CUS-0419,North East,Marketplace,Home,Air Fryer,5,114.55,69,0.2,458.2,345,113.2,4.7,Yes
ORD-01095,2025-04-22,2025-04,CUS-0103,South East,Online,Fashion,Classic Trainers,3,68.98,32,0.1,186.25,96,90.25,3.7,No
ORD-00908,2025-04-23,2025-04,CUS-0538,London,Online,Home,Desk Lamp,1,35.11,17,0.1,31.6,17,14.6,4.7,No
ORD-00015,2025-04-23,2025-04,CUS-0313,Scotland,Online,Sports,Running Shoes,2,79.26,38,0,158.52,76,82.52,4.8,No
ORD-01007,2025-04-23,2025-04,CUS-0526,North West,Online,Beauty,Skin Care Set,2,43.77,18,0.1,78.79,36,42.79,3.7,No
ORD-01105,2025-04-23,2025-04,CUS-0449,Wales,Online,Electronics,Smart Watch,1,156.86,92,0.2,125.49,92,33.49,4.8,No
ORD-00143,2025-04-24,2025-04,CUS-0179,North West,Store,Electronics,Bluetooth Speaker,2,65.54,34,0.1,117.97,68,49.97,4.1,No
ORD-00753,2025-04-24,2025-04,CUS-0509,South East,Store,Beauty,Hair Dryer,5,61.24,29,0.1,275.58,145,130.58,3.4,No
ORD-00597,2025-04-24,2025-04,CUS-0216,London,Store,Sports,Fitness Tracker,4,52.24,27,0,208.96,108,100.96,3.2,No
ORD-00189,2025-04-26,2025-04,CUS-0407,South East,Online,Electronics,Smart Watch,2,159.39,92,0.05,302.84,184,118.84,4,No
ORD-00366,2025-04-26,2025-04,CUS-0500,Midlands,Store,Home,Air Fryer,3,123.16,69,0,369.48,207,162.48,4.3,No
ORD-00257,2025-04-26,2025-04,CUS-0426,Midlands,Store,Electronics,Smart Watch,4,162.77,92,0.15,553.42,368,185.42,3.4,Yes
ORD-00021,2025-04-28,2025-04,CUS-0216,Midlands,Store,Electronics,Wireless Headphones,3,92.38,48,0,277.14,144,133.14,4.2,No
ORD-01519,2025-04-29,2025-04,CUS-0496,South East,Store,Books,Data Analytics Handbook,3,38.9,14,0,116.7,42,74.7,3.9,No
ORD-01517,2025-04-29,2025-04,CUS-0188,South East,Online,Home,Coffee Maker,5,74.15,41,0.2,296.6,205,91.6,5,No
ORD-00733,2025-05-01,2025-05,CUS-0448,Midlands,Store,Beauty,Hair Dryer,4,57.68,29,0.05,219.18,116,103.18,3.5,No
ORD-01541,2025-05-01,2025-05,CUS-0022,London,Store,Beauty,Hair Dryer,5,57.58,29,0.05,273.5,145,128.5,5,No
ORD-00110,2025-05-01,2025-05,CUS-0286,London,Online,Beauty,Skin Care Set,1,42.92,18,0.05,40.77,18,22.77,4.2,No
ORD-01724,2025-05-02,2025-05,CUS-0161,Scotland,Marketplace,Fashion,Backpack,5,48.95,21,0,244.75,105,139.75,3.3,No
ORD-01599,2025-05-03,2025-05,CUS-0428,North West,Store,Beauty,Hair Dryer,2,62.29,29,0.15,105.89,58,47.89,3.7,No
ORD-01436,2025-05-03,2025-05,CUS-0350,South East,Online,Books,Business Intelligence Guide,1,34.89,12,0.05,33.15,12,21.15,5,No
ORD-01100,2025-05-03,2025-05,CUS-0214,South East,Online,Sports,Yoga Mat,2,30.85,12,0.2,49.36,24,25.36,4.1,No
ORD-01765,2025-05-04,2025-05,CUS-0464,London,Store,Beauty,Hair Dryer,3,59.07,29,0,177.21,87,90.21,3.6,No
ORD-01550,2025-05-04,2025-05,CUS-0361,London,Online,Fashion,Classic Trainers,3,66.99,32,0,200.97,96,104.97,4.3,No
ORD-01013,2025-05-05,2025-05,CUS-0018,Scotland,Marketplace,Electronics,Smart Watch,1,152.47,92,0.15,129.6,92,37.6,3.8,No
ORD-00825,2025-05-05,2025-05,CUS-0326,North West,Marketplace,Electronics,Smart Watch,1,166.45,92,0,166.45,92,74.45,4,No
ORD-01565,2025-05-05,2025-05,CUS-0319,Scotland,Store,Beauty,Hair Dryer,2,58.19,29,0,116.38,58,58.38,3.9,No
ORD-01733,2025-05-05,2025-05,CUS-0536,South West,Online,Electronics,Bluetooth Speaker,1,65.71,34,0,65.71,34,31.71,5,No
ORD-00898,2025-05-06,2025-05,CUS-0527,Wales,Store,Books,Data Analytics Handbook,4,40.8,14,0.2,130.56,56,74.56,4.2,No
ORD-00720,2025-05-06,2025-05,CUS-0600,North East,Store,Sports,Yoga Mat,1,30.61,12,0.15,26.02,12,14.02,4.8,Yes
ORD-01721,2025-05-06,2025-05,CUS-0151,Scotland,Marketplace,Fashion,Classic Trainers,4,73.08,32,0.05,277.7,128,149.7,3.5,No
ORD-01552,2025-05-06,2025-05,CUS-0235,North West,Online,Electronics,Wireless Headphones,5,89.44,48,0.1,402.48,240,162.48,4.5,No
ORD-00011,2025-05-06,2025-05,CUS-0230,North East,Marketplace,Electronics,Bluetooth Speaker,1,63.91,34,0.05,60.71,34,26.71,5,No
ORD-00169,2025-05-07,2025-05,CUS-0347,North East,Store,Books,Data Analytics Handbook,1,39.23,14,0,39.23,14,25.23,4.5,No
ORD-00374,2025-05-07,2025-05,CUS-0036,Midlands,Store,Sports,Running Shoes,2,76.72,38,0,153.44,76,77.44,3.3,No
ORD-00354,2025-05-08,2025-05,CUS-0524,North East,Online,Fashion,Winter Jacket,2,97.13,46,0.05,184.55,92,92.55,4.8,No
ORD-00494,2025-05-08,2025-05,CUS-0257,Scotland,Store,Electronics,Wireless Headphones,5,90.36,48,0.1,406.62,240,166.62,4,No
ORD-01295,2025-05-08,2025-05,CUS-0263,North East,Store,Beauty,Hair Dryer,2,61.55,29,0,123.1,58,65.1,4.3,Yes
ORD-00569,2025-05-08,2025-05,CUS-0059,Scotland,Marketplace,Home,Air Fryer,3,125.93,69,0.2,302.23,207,95.23,4.5,Yes
ORD-01648,2025-05-09,2025-05,CUS-0486,South East,Online,Fashion,Backpack,5,51.64,21,0.05,245.29,105,140.29,5,No
ORD-01505,2025-05-09,2025-05,CUS-0225,South West,Marketplace,Electronics,Bluetooth Speaker,3,63.08,34,0,189.24,102,87.24,3.7,No
ORD-00619,2025-05-09,2025-05,CUS-0092,Wales,Marketplace,Home,Coffee Maker,5,77.06,41,0,385.3,205,180.3,3.8,No
ORD-00481,2025-05-09,2025-05,CUS-0328,South West,Online,Sports,Running Shoes,5,79.08,38,0.2,316.32,190,126.32,4.7,Yes
ORD-00838,2025-05-10,2025-05,CUS-0193,Wales,Online,Books,Business Intelligence Guide,1,34.59,12,0,34.59,12,22.59,3.2,No
ORD-00537,2025-05-11,2025-05,CUS-0361,Wales,Marketplace,Home,Desk Lamp,4,36.11,17,0,144.44,68,76.44,5,No
ORD-00748,2025-05-12,2025-05,CUS-0364,South East,Online,Fashion,Winter Jacket,3,90.66,46,0,271.98,138,133.98,4.2,No
ORD-00625,2025-05-12,2025-05,CUS-0404,London,Marketplace,Fashion,Backpack,5,49.61,21,0.2,198.44,105,93.44,4.8,No
ORD-01337,2025-05-12,2025-05,CUS-0356,Wales,Store,Sports,Fitness Tracker,3,53.88,27,0.2,129.31,81,48.31,3.3,No
ORD-01049,2025-05-14,2025-05,CUS-0017,South East,Marketplace,Home,Air Fryer,1,121.96,69,0.1,109.76,69,40.76,4.2,No
ORD-01082,2025-05-14,2025-05,CUS-0180,North East,Store,Fashion,Winter Jacket,1,94.5,46,0,94.5,46,48.5,3.6,No
ORD-01420,2025-05-15,2025-05,CUS-0508,London,Store,Fashion,Backpack,1,50.26,21,0.2,40.21,21,19.21,4.2,No
ORD-01323,2025-05-15,2025-05,CUS-0496,Scotland,Store,Fashion,Winter Jacket,5,94.97,46,0.2,379.88,230,149.88,4.5,No
ORD-01272,2025-05-15,2025-05,CUS-0105,Scotland,Store,Fashion,Winter Jacket,2,94.95,46,0.05,180.41,92,88.41,3.6,No
ORD-00553,2025-05-15,2025-05,CUS-0479,London,Store,Sports,Fitness Tracker,1,55.71,27,0,55.71,27,28.71,3.9,No
ORD-01035,2025-05-16,2025-05,CUS-0333,North East,Store,Electronics,Bluetooth Speaker,4,68.04,34,0.2,217.73,136,81.73,4,No
ORD-00752,2025-05-16,2025-05,CUS-0416,London,Marketplace,Sports,Fitness Tracker,4,57.1,27,0.05,216.98,108,108.98,5,No
ORD-00927,2025-05-17,2025-05,CUS-0236,South East,Marketplace,Books,Data Analytics Handbook,5,38.97,14,0,194.85,70,124.85,4,No
ORD-01646,2025-05-18,2025-05,CUS-0122,South West,Store,Beauty,Skin Care Set,5,43.71,18,0,218.55,90,128.55,4.5,No
ORD-01314,2025-05-18,2025-05,CUS-0063,Midlands,Online,Beauty,Hair Dryer,3,61.79,29,0,185.37,87,98.37,4.6,No
ORD-01196,2025-05-18,2025-05,CUS-0036,London,Store,Sports,Fitness Tracker,5,52.81,27,0.2,211.24,135,76.24,4.4,No
ORD-00685,2025-05-18,2025-05,CUS-0341,South West,Online,Beauty,Skin Care Set,1,46.42,18,0.15,39.46,18,21.46,3.9,No
ORD-01032,2025-05-18,2025-05,CUS-0615,London,Marketplace,Electronics,Bluetooth Speaker,1,62.07,34,0,62.07,34,28.07,3.9,No
ORD-01713,2025-05-18,2025-05,CUS-0137,Midlands,Marketplace,Fashion,Winter Jacket,3,97,46,0,291,138,153,3.5,No
ORD-00116,2025-05-19,2025-05,CUS-0060,Midlands,Marketplace,Fashion,Backpack,1,50.72,21,0.1,45.65,21,24.65,4.9,No
ORD-01201,2025-05-20,2025-05,CUS-0529,Wales,Store,Home,Desk Lamp,3,34.49,17,0.15,87.95,51,36.95,5,No
ORD-00198,2025-05-20,2025-05,CUS-0066,Midlands,Store,Sports,Fitness Tracker,4,54.72,27,0,218.88,108,110.88,4.1,No
ORD-01522,2025-05-20,2025-05,CUS-0137,Wales,Store,Home,Desk Lamp,1,35.46,17,0,35.46,17,18.46,3.8,No
ORD-00421,2025-05-20,2025-05,CUS-0275,South West,Online,Sports,Yoga Mat,3,31.41,12,0.05,89.52,36,53.52,3.3,No
ORD-01016,2025-05-22,2025-05,CUS-0481,North West,Store,Beauty,Hair Dryer,1,62.11,29,0.15,52.79,29,23.79,4.7,No
ORD-00230,2025-05-22,2025-05,CUS-0145,South West,Online,Sports,Fitness Tracker,4,57.07,27,0.2,182.62,108,74.62,4,No
ORD-01501,2025-05-22,2025-05,CUS-0033,Wales,Online,Books,Data Analytics Handbook,3,38.04,14,0.05,108.41,42,66.41,4.1,No
ORD-01593,2025-05-22,2025-05,CUS-0119,South East,Store,Home,Coffee Maker,2,77.11,41,0,154.22,82,72.22,5,No
ORD-00483,2025-05-22,2025-05,CUS-0571,North East,Store,Electronics,Wireless Headphones,3,85.99,48,0.05,245.07,144,101.07,5,No
ORD-00054,2025-05-23,2025-05,CUS-0479,South West,Store,Fashion,Classic Trainers,4,66.67,32,0,266.68,128,138.68,4.4,No
ORD-00807,2025-05-23,2025-05,CUS-0337,Wales,Marketplace,Home,Coffee Maker,5,71.95,41,0.15,305.79,205,100.79,4.9,No
ORD-00815,2025-05-23,2025-05,CUS-0289,Midlands,Marketplace,Sports,Fitness Tracker,1,56.64,27,0.1,50.98,27,23.98,3.9,No
ORD-01148,2025-05-23,2025-05,CUS-0498,London,Marketplace,Electronics,Bluetooth Speaker,2,62.2,34,0.05,118.18,68,50.18,4.1,No
ORD-00173,2025-05-23,2025-05,CUS-0432,Scotland,Online,Books,Data Analytics Handbook,2,39.71,14,0,79.42,28,51.42,5,No
ORD-01449,2025-05-25,2025-05,CUS-0201,Midlands,Store,Electronics,Wireless Headphones,3,88.77,48,0,266.31,144,122.31,3.7,No
ORD-01494,2025-05-25,2025-05,CUS-0253,South West,Store,Fashion,Winter Jacket,1,99.06,46,0,99.06,46,53.06,3.3,No
ORD-01787,2025-05-25,2025-05,CUS-0452,South West,Online,Fashion,Backpack,5,48.23,21,0.15,204.98,105,99.98,3.7,No
ORD-00794,2025-05-25,2025-05,CUS-0235,Scotland,Online,Electronics,Bluetooth Speaker,3,63.79,34,0.05,181.8,102,79.8,3.9,No
ORD-00117,2025-05-26,2025-05,CUS-0273,Midlands,Online,Home,Desk Lamp,1,33.64,17,0.15,28.59,17,11.59,3.3,No
ORD-00524,2025-05-27,2025-05,CUS-0452,Scotland,Marketplace,Electronics,Bluetooth Speaker,5,66.61,34,0.05,316.4,170,146.4,3.8,No
ORD-01504,2025-05-28,2025-05,CUS-0399,Wales,Online,Sports,Running Shoes,3,80.18,38,0,240.54,114,126.54,4,No
ORD-01693,2025-05-28,2025-05,CUS-0560,South West,Online,Home,Air Fryer,5,118.73,69,0.2,474.92,345,129.92,3.3,Yes
ORD-00307,2025-05-29,2025-05,CUS-0378,South East,Marketplace,Fashion,Winter Jacket,4,90.3,46,0.15,307.02,184,123.02,3.4,No
ORD-01725,2025-05-29,2025-05,CUS-0509,North West,Marketplace,Home,Coffee Maker,3,76.52,41,0,229.56,123,106.56,4.2,No
ORD-01789,2025-05-31,2025-05,CUS-0310,South East,Online,Electronics,Bluetooth Speaker,1,66.48,34,0,66.48,34,32.48,4.2,No
ORD-00540,2025-06-01,2025-06,CUS-0406,Midlands,Marketplace,Sports,Running Shoes,3,78.97,38,0,236.91,114,122.91,4.1,No
ORD-01672,2025-06-01,2025-06,CUS-0451,London,Store,Electronics,Smart Watch,5,157.86,92,0.1,710.37,460,250.37,3.4,No
ORD-00348,2025-06-01,2025-06,CUS-0295,North West,Marketplace,Electronics,Bluetooth Speaker,4,64.31,34,0.15,218.65,136,82.65,5,No
ORD-00252,2025-06-01,2025-06,CUS-0056,North East,Online,Books,Business Intelligence Guide,5,34.74,12,0,173.7,60,113.7,4.9,No
ORD-00032,2025-06-02,2025-06,CUS-0081,South West,Online,Home,Coffee Maker,3,75.82,41,0.05,216.09,123,93.09,4.9,No
ORD-00651,2025-06-02,2025-06,CUS-0295,South East,Online,Sports,Fitness Tracker,2,57.64,27,0,115.28,54,61.28,3.4,No
ORD-00600,2025-06-03,2025-06,CUS-0543,Midlands,Marketplace,Electronics,Smart Watch,5,166.78,92,0,833.9,460,373.9,3.8,No
ORD-01546,2025-06-03,2025-06,CUS-0426,South East,Marketplace,Electronics,Smart Watch,3,152.85,92,0,458.55,276,182.55,4,No
ORD-01171,2025-06-03,2025-06,CUS-0260,Midlands,Online,Home,Air Fryer,4,120.36,69,0,481.44,276,205.44,3.6,No
ORD-01553,2025-06-04,2025-06,CUS-0261,Midlands,Store,Home,Coffee Maker,5,72.29,41,0.2,289.16,205,84.16,4.3,No
ORD-01665,2025-06-04,2025-06,CUS-0319,North East,Marketplace,Fashion,Winter Jacket,5,92.45,46,0.05,439.14,230,209.14,3.8,Yes
ORD-00789,2025-06-04,2025-06,CUS-0179,North West,Online,Books,Business Intelligence Guide,4,34.69,12,0.15,117.95,48,69.95,4.9,No
ORD-01670,2025-06-05,2025-06,CUS-0213,South East,Online,Sports,Yoga Mat,1,30.9,12,0.2,24.72,12,12.72,5,No
ORD-01613,2025-06-05,2025-06,CUS-0318,Midlands,Marketplace,Home,Air Fryer,2,115.15,69,0.05,218.79,138,80.79,5,No
ORD-01414,2025-06-05,2025-06,CUS-0322,North West,Store,Books,Business Intelligence Guide,2,34.54,12,0.05,65.63,24,41.63,4.1,No
ORD-00208,2025-06-05,2025-06,CUS-0331,North East,Online,Beauty,Hair Dryer,5,62.75,29,0,313.75,145,168.75,5,No
ORD-01595,2025-06-05,2025-06,CUS-0391,Midlands,Online,Beauty,Skin Care Set,5,45.36,18,0.1,204.12,90,114.12,4.3,No
ORD-00935,2025-06-06,2025-06,CUS-0254,North East,Store,Home,Desk Lamp,2,35.65,17,0,71.3,34,37.3,4.3,No
ORD-01000,2025-06-06,2025-06,CUS-0522,North West,Store,Electronics,Smart Watch,1,153.43,92,0.15,130.42,92,38.42,3.7,No
ORD-00451,2025-06-08,2025-06,CUS-0208,Wales,Marketplace,Electronics,Bluetooth Speaker,4,67.35,34,0.2,215.52,136,79.52,5,No
ORD-01428,2025-06-08,2025-06,CUS-0339,Wales,Store,Home,Desk Lamp,3,34.19,17,0,102.57,51,51.57,4.6,No
ORD-01187,2025-06-08,2025-06,CUS-0568,North West,Store,Beauty,Hair Dryer,2,57.86,29,0,115.72,58,57.72,4,No
ORD-00621,2025-06-08,2025-06,CUS-0464,South East,Online,Home,Air Fryer,3,115.32,69,0,345.96,207,138.96,3.8,No
ORD-01615,2025-06-08,2025-06,CUS-0205,Midlands,Online,Books,Data Analytics Handbook,4,41.64,14,0,166.56,56,110.56,4.6,No
ORD-00225,2025-06-10,2025-06,CUS-0281,Midlands,Online,Books,Business Intelligence Guide,3,36.39,12,0.2,87.34,36,51.34,4.4,No
ORD-01737,2025-06-10,2025-06,CUS-0243,North West,Marketplace,Beauty,Skin Care Set,3,46.59,18,0.15,118.8,54,64.8,4.4,Yes
ORD-00236,2025-06-11,2025-06,CUS-0423,North West,Store,Sports,Fitness Tracker,3,56.56,27,0.15,144.23,81,63.23,4.1,No
ORD-01684,2025-06-11,2025-06,CUS-0358,Wales,Store,Sports,Running Shoes,3,80.4,38,0,241.2,114,127.2,4.4,No
ORD-00642,2025-06-11,2025-06,CUS-0560,North East,Online,Sports,Yoga Mat,4,29.57,12,0,118.28,48,70.28,4.9,No
ORD-00180,2025-06-12,2025-06,CUS-0609,Midlands,Online,Electronics,Wireless Headphones,5,88.01,48,0,440.05,240,200.05,4.9,No
ORD-01127,2025-06-12,2025-06,CUS-0007,South West,Marketplace,Fashion,Classic Trainers,1,73.34,32,0.1,66.01,32,34.01,3.6,No
ORD-01115,2025-06-13,2025-06,CUS-0092,South West,Store,Books,Business Intelligence Guide,1,35.41,12,0.2,28.33,12,16.33,4.7,No
ORD-00697,2025-06-13,2025-06,CUS-0478,South West,Marketplace,Books,Business Intelligence Guide,3,33.89,12,0.15,86.42,36,50.42,4.2,Yes
ORD-01583,2025-06-13,2025-06,CUS-0381,South West,Online,Beauty,Hair Dryer,4,59.45,29,0,237.8,116,121.8,4.8,No
ORD-00392,2025-06-13,2025-06,CUS-0289,North West,Online,Electronics,Bluetooth Speaker,2,66.99,34,0,133.98,68,65.98,3.8,No
ORD-01222,2025-06-14,2025-06,CUS-0540,South West,Online,Fashion,Classic Trainers,1,72.11,32,0.05,68.5,32,36.5,3.4,No
ORD-00774,2025-06-14,2025-06,CUS-0157,London,Online,Electronics,Wireless Headphones,3,91.62,48,0,274.86,144,130.86,4.8,No
ORD-00797,2025-06-14,2025-06,CUS-0473,North East,Store,Fashion,Classic Trainers,4,71.05,32,0.1,255.78,128,127.78,5,No
ORD-01545,2025-06-15,2025-06,CUS-0312,London,Store,Beauty,Hair Dryer,2,62.59,29,0.15,106.4,58,48.4,4.2,No
ORD-00372,2025-06-16,2025-06,CUS-0503,London,Marketplace,Home,Desk Lamp,3,35.39,17,0,106.17,51,55.17,3.4,No
ORD-00924,2025-06-16,2025-06,CUS-0376,South West,Store,Home,Desk Lamp,5,34.39,17,0.15,146.16,85,61.16,3.7,Yes
ORD-01376,2025-06-17,2025-06,CUS-0378,Wales,Store,Fashion,Classic Trainers,4,72.32,32,0.1,260.35,128,132.35,3.5,No
ORD-01611,2025-06-17,2025-06,CUS-0039,South East,Marketplace,Sports,Yoga Mat,4,28.69,12,0.15,97.55,48,49.55,3.6,No
ORD-00965,2025-06-17,2025-06,CUS-0186,South East,Marketplace,Beauty,Skin Care Set,4,45.15,18,0,180.6,72,108.6,4,No
ORD-01348,2025-06-17,2025-06,CUS-0034,South East,Store,Beauty,Hair Dryer,5,58.91,29,0.05,279.82,145,134.82,4.9,No
ORD-01782,2025-06-17,2025-06,CUS-0143,North East,Marketplace,Beauty,Hair Dryer,3,57.56,29,0.15,146.78,87,59.78,3.4,Yes
ORD-00785,2025-06-18,2025-06,CUS-0470,South West,Marketplace,Fashion,Classic Trainers,3,68.92,32,0.2,165.41,96,69.41,3.8,No
ORD-00913,2025-06-18,2025-06,CUS-0162,South East,Store,Books,Data Analytics Handbook,4,41.08,14,0,164.32,56,108.32,4.1,No
ORD-00892,2025-06-18,2025-06,CUS-0133,North East,Store,Beauty,Skin Care Set,1,45.81,18,0,45.81,18,27.81,4.6,No
ORD-00261,2025-06-19,2025-06,CUS-0005,South East,Marketplace,Home,Desk Lamp,1,33.6,17,0.15,28.56,17,11.56,4.4,No
ORD-00670,2025-06-20,2025-06,CUS-0075,North East,Online,Books,Data Analytics Handbook,3,38.44,14,0.05,109.55,42,67.55,3.9,Yes
ORD-01343,2025-06-20,2025-06,CUS-0352,North West,Marketplace,Sports,Yoga Mat,1,30.05,12,0.05,28.55,12,16.55,5,No
ORD-01195,2025-06-21,2025-06,CUS-0370,North East,Store,Electronics,Bluetooth Speaker,2,67.08,34,0.15,114.04,68,46.04,3.6,No
ORD-01798,2025-06-21,2025-06,CUS-0242,North West,Store,Fashion,Classic Trainers,3,68,32,0.2,163.2,96,67.2,4.6,No
ORD-01525,2025-06-21,2025-06,CUS-0501,North West,Online,Fashion,Winter Jacket,1,94.49,46,0.05,89.77,46,43.77,4.4,No
ORD-01644,2025-06-21,2025-06,CUS-0482,London,Online,Home,Desk Lamp,3,36.12,17,0,108.36,51,57.36,4.4,No
